2004-02-15 00:02:39,0.06161145563748171,0.07401484447482759,0.07642082132916607,0.04376864104692477
2004-02-15 00:12:39,0.05973978221592835,0.07379168904731667,0.07682240343766797,0.043598906196590216
2004-02-15 00:22:39,0.05927110698764568,0.07453737975487028,0.07442204209189851,0.0443628106841142
2004-02-15 00:32:39,0.05979989257287959,0.07396142389765128,0.07621656330875454,0.04394023145661306
2004-02-15 00:42:39,0.06127218125885023,0.0735995898237215,0.07682518677669757,0.04404594950925189
2004-02-15 00:52:39,0.06143688656672614,0.07438493090482913,0.076194931393134,0.04355027100932485
2004-02-15 01:02:39,0.06003164217002735,0.0744715562283311,0.07934391327701527,0.043581522535278555
2004-02-15 01:12:39,0.0613802920064451,0.07468626397773272,0.07630709507300093,0.04530020997118875
2004-02-15 01:22:39,0.06080501977635583,0.07403989452609953,0.0752948874456758,0.04410991747643818
2004-02-15 01:32:39,0.060475072025000805,0.07332125592069892,0.07552673470384284,0.04383939645490399
2004-02-15 01:42:39,0.05992963523609524,0.0742341911226122,0.07569412568973057,0.04344250207529512
2004-02-15 01:52:39,0.06177425655549482,0.07341203183749173,0.07717032081644581,0.04347536500805573
2004-02-15 02:02:39,0.061135016358219926,0.07477469603007926,0.08004682845842087,0.04436212705698403
2004-02-15 02:12:39,0.0611203672054294,0.0730999560525418,0.07721714927486655,0.04395756628741533
2004-02-15 02:22:39,0.060758630792518815,0.07448737731334493,0.07856887543337089,0.04318477464719798
2004-02-15 02:32:39,0.059352263294106075,0.07282045021729541,0.07804160359392527,0.04332618780213753
2004-02-15 02:42:39,0.0604542702280382,0.07503940622100647,0.07728565847941755,0.04446100883832067
2004-02-15 02:52:39,0.060123980663117985,0.07376121880951222,0.07758293862004939,0.04332491820889539
2004-02-15 03:02:39,0.05987289418428525,0.07276058401289112,0.07561399482396619,0.04478446213193869
2004-02-15 03:12:39,0.05921177791884308,0.0747078958933536,0.07658494067093133,0.04351760339860211
2004-02-15 03:22:39,0.06146745446554954,0.07343327310903817,0.07821861419014596,0.04442902485472798
2004-02-15 03:32:39,0.06161848723082146,0.07464470921431682,0.07599975584745328,0.04427760144538163
